sueldo_id,empleado_id,periodo,monto,moneda,tipo
S004270,E1153,2023/01/01,1379890.88,ARS,normal
S004271,E1153,2023-02-01,1316847.69,ARS,normal
S004272,E1153,2023/03/01,1312314.72,ARS,normal
S004273,E1153,Apr 2023,1397276.79,ARS,ajuste
S004274,E1153,2023-05-01,1398375.89,ARS,ajuste
S004275,E1153,2023-06-01,1428933.76,ARS,normal
S004276,E1153,01/07/2023,A confirmar,ARS,normal
S004277,E1153,01/08/2023,1361349.21,ARS,normal
S004278,E1153,2023-09-01,1312641.92,ARS,normal
S004279,E1153,2023/10/01,1325343.1,ARS,normal
S004280,E1153,2023/11/01,1392843.13,ARS,normal
S004281,E1153,2023/12/01,1307029.6,ARS,normal
S004282,E1153,01/01/2024,1548733.17,ARS,normal
S004283,E1153,Feb 2024,1563087.29,ARS,normal
S004284,E1153,01/03/2024,1543542.75,ARS,normal
S004285,E1153,2024/04/01,1454639.58,ARS,normal
S004286,E1153,01/05/2024,1428671.02,ARS,normal
S004287,E1153,01/06/2024,995035.91,ARS,bonus
S004288,E1153,2024-07-01,1534258.13,ARS,normal
S004289,E1153,2024-08-01,1474754.98,ARS,normal
S004290,E1153,2024/09/01,1496815.05,ARS,normal
S004291,E1153,01/10/2024,1471509.66,ARS,normal
S004292,E1153,2024-11-01,1430690.38,ARS,normal
S004293,E1153,2024-12-01,1331761.95,ARS,bonus
S004294,E1153,2025-01-01,1608315.31,ARS,normal
S004295,E1153,Feb 2025,1549972.19,ARS,bonus
S004296,E1153,Mar 2025,1684646.17,ARS,normal
S004297,E1153,2025-04-01,A confirmar,ARS,normal
S004298,E1153,01/05/2025,1620503.13,ARS,normal
S004299,E1153,2025/06/01,1658581.73,ARS,normal
S004300,E1153,01/07/2025,A confirmar,ARS,normal
S004301,E1153,Aug 2025,1722644.49,ARS,normal
S004302,E1153,2025-09-01,1715742.85,ARS,normal
S004303,E1153,Oct 2025,1580839.61,ARS,normal
S004304,E1153,01/11/2025,1608408.53,ARS,normal
S004305,E1153,2025-12-01,A confirmar,ARS,normal
S004306,E1154,01/03/2023,2334.47,USD,normal
S004307,E1154,2023/04/01,2489.31,USD,normal
S004308,E1154,2023/05/01,2418.75,USD,normal
S004309,E1154,Jun 2023,2335.72,USD,normal
S004310,E1154,Jul 2023,2487.05,USD,normal
S004311,E1154,2023/08/01,1726.38,USD,bonus
S004312,E1154,01/09/2023,2450.5,USD,normal
S004313,E1154,2023-10-01,1631.11,USD,bonus
S004314,E1154,2023/11/01,2568.75,USD,normal
S004315,E1154,Dec 2023,2512.93,USD,normal
S004316,E1154,Jan 2024,2829.72,USD,normal
S004317,E1154,2024/02/01,2883.55,USD,normal
S004318,E1154,01/03/2024,2789.68,USD,normal
S004319,E1154,2024/04/01,A confirmar,USD,normal
S004320,E1154,01/05/2024,2815.12,USD,normal
S004321,E1154,01/06/2024,2869.49,USD,normal
S004322,E1154,2024/07/01,2888.17,USD,normal
S004323,E1154,2024-08-01,2654.37,USD,normal
S004324,E1154,2024-09-01,2662.13,USD,normal
S004325,E1154,2024-10-01,2691.55,USD,normal
S004326,E1154,01/11/2024,2920.07,USD,normal
S004327,E1154,2024/12/01,2900.26,USD,normal
S004328,E1154,Jan 2025,3085.63,USD,normal
S004329,E1154,2025-02-01,3017.78,USD,normal
S004330,E1154,Mar 2025,2954.47,USD,normal
S004331,E1154,Apr 2025,2850.62,USD,normal
S004332,E1154,May 2025,2942.62,USD,normal
S004333,E1154,01/06/2025,3028.09,USD,normal
S004334,E1154,Jul 2025,3098.81,USD,normal
S004335,E1154,01/08/2025,2879.32,USD,normal
S004336,E1154,01/09/2025,3147.2,USD,normal
S004337,E1154,2025/10/01,2928.39,USD,normal
S004338,E1154,2025-11-01,3049.45,USD,normal
S004339,E1154,Dec 2025,3007.67,USD,normal
S004340,E1155,2023-01-01,1255.52,USD,normal
S004341,E1155,Feb 2023,1274.89,USD,normal
S004342,E1155,Mar 2023,1239.47,USD,normal
S004343,E1155,2023/04/01,1289.3,USD,normal
S004344,E1155,01/05/2023,1253.54,USD,normal
S004345,E1155,2023-06-01,1307.62,USD,normal
S004346,E1155,01/07/2023,1254.49,USD,normal
S004347,E1155,2023-08-01,1296.21,USD,normal
S004348,E1155,2023/09/01,1300.04,USD,normal
S004349,E1155,01/10/2023,1208.47,USD,normal
S004350,E1155,01/11/2023,1300.87,USD,normal
S004351,E1155,2023-12-01,944.4,USD,bonus
S004352,E1155,01/01/2024,1417.9,USD,normal
S004353,E1155,2024/02/01,1436.64,USD,normal
S004354,E1155,01/03/2024,853.89,USD,bonus
S004355,E1155,Apr 2024,1469.48,USD,normal
S004356,E1155,01/05/2024,1375.96,USD,normal
S004357,E1155,Jun 2024,1391.28,USD,normal
S004358,E1155,01/07/2024,1445.33,USD,normal
S004359,E1155,2024/08/01,1442.76,USD,normal
S004360,E1155,Sep 2024,1350.45,USD,normal
S004361,E1155,2024-10-01,1371.33,USD,normal
S004362,E1155,Nov 2024,1369.92,USD,normal
S004363,E1155,01/12/2024,1431.32,USD,normal
S004364,E1155,2025-01-01,1509.09,USD,normal
S004365,E1155,2025/02/01,1597.99,USD,normal
S004366,E1155,2025-03-01,1545.61,USD,normal
S004367,E1155,2025/04/01,1509.77,USD,normal
S004368,E1155,2025/05/01,1607.1,USD,normal
S004369,E1155,01/06/2025,1585.51,USD,normal
S004370,E1155,2025/07/01,1561.78,USD,normal
S004371,E1155,2025/08/01,1548.64,USD,normal
S004372,E1155,2025-09-01,1625.84,USD,normal
S004373,E1155,2025-10-01,1542.17,USD,normal
S004374,E1155,01/11/2025,1593.75,USD,normal
S004375,E1155,Dec 2025,1525.71,USD,normal
S004376,E1156,2024/08/01,5455.07,USD,normal
S004377,E1156,01/09/2024,5239.48,USD,normal
S004378,E1156,2024-10-01,5426.54,USD,normal
S004379,E1156,2024-11-01,5468.4,USD,normal
S004380,E1156,2024/12/01,5601.24,USD,normal
S004381,E1156,2025/01/01,5691.79,USD,normal
S004382,E1156,01/02/2025,5550.65,USD,normal
S004383,E1156,2025-03-01,5686.82,USD,normal
S004384,E1156,2025/04/01,5593.8,USD,normal
S004385,E1156,2025-05-01,5678.77,USD,normal
S004386,E1156,2025/06/01,5599.15,USD,normal
S004387,E1156,Jul 2025,5821.05,USD,normal
S004388,E1156,Aug 2025,5573.91,USD,normal
S004389,E1156,2025/09/01,6004.86,USD,normal
S004390,E1156,Oct 2025,5706.06,USD,normal
S004391,E1156,Nov 2025,5860.35,USD,normal
S004392,E1156,2025-12-01,5765.83,USD,normal
S004393,E1157,Jan 2023,371320.6,ARS,normal
S004394,E1157,2023/02/01,352985.77,ARS,normal
S004395,E1157,2023/03/01,354607.46,ARS,normal
S004396,E1157,2023-04-01,372849.92,ARS,normal
S004397,E1157,2023/05/01,375256.24,ARS,normal
S004398,E1157,2023/06/01,374967.08,ARS,normal
S004399,E1157,Jul 2023,348720.38,ARS,normal
S004400,E1157,2023/08/01,378770.21,ARS,normal
S004401,E1157,01/09/2023,374500.43,ARS,normal
S004402,E1157,2023/10/01,358364.58,ARS,normal
S004403,E1157,01/11/2023,380222.86,ARS,normal
S004404,E1157,2023-12-01,358663.58,ARS,normal
S004405,E1157,2024-01-01,396110.76,ARS,normal
S004406,E1157,2024/02/01,413588.3,ARS,normal
S004407,E1157,Mar 2024,390095.77,ARS,normal
S004408,E1157,2024/04/01,404847.83,ARS,ajuste
S004409,E1157,01/05/2024,A confirmar,ARS,normal
S004410,E1157,01/06/2024,397984.97,ARS,normal
S004411,E1157,01/07/2024,420325.55,ARS,normal
S004412,E1157,01/08/2024,326306.17,ARS,bonus
S004413,E1157,2024-09-01,398114.56,ARS,normal
S004414,E1157,01/10/2024,427332.69,ARS,normal
S004415,E1157,01/11/2024,394234.09,ARS,normal
S004416,E1157,2024-12-01,392564.45,ARS,normal
S004417,E1157,2025/01/01,426393.1,ARS,ajuste
S004418,E1157,Feb 2025,459270.73,ARS,normal
S004419,E1157,2025-03-01,451426.21,ARS,normal
S004420,E1157,2025-04-01,445893.21,ARS,normal
S004421,E1157,May 2025,468098.41,ARS,normal
S004422,E1157,2025-06-01,453595.75,ARS,normal
S004423,E1157,Jul 2025,454568.82,ARS,normal
S004424,E1157,2025-08-01,432940.15,ARS,ajuste
S004425,E1157,01/09/2025,323279.97,ARS,bonus
S004426,E1157,2025/10/01,450639.92,ARS,normal
S004427,E1157,01/11/2025,427966.47,ARS,normal
S004428,E1157,2025-12-01,449929.3,ARS,normal
S004429,E1158,2023-01-01,3421.25,USD,normal
S004430,E1158,01/02/2023,3229.55,USD,normal
S004431,E1158,2023-03-01,3231.53,USD,ajuste
S004432,E1158,Apr 2023,3453.71,USD,normal
S004433,E1158,2023-05-01,3270.2,USD,normal
S004434,E1158,Jun 2023,3416.63,USD,normal
S004435,E1158,01/07/2023,3398.33,USD,normal
S004436,E1158,01/08/2023,3443.67,USD,normal
S004437,E1158,01/09/2023,3367.97,USD,normal
S004438,E1158,Oct 2023,2396.61,USD,bonus
S004439,E1158,2023-11-01,3274.27,USD,normal
S004440,E1158,2023/12/01,3443.87,USD,normal
S004441,E1158,01/01/2024,3607.33,USD,normal
S004442,E1158,2024/02/01,3604.85,USD,normal
S004443,E1158,01/03/2024,3393.24,USD,normal
S004444,E1158,2024/04/01,3391.87,USD,normal
S004445,E1158,2024/05/01,3675.05,USD,normal
S004446,E1158,2024-06-01,3632.77,USD,normal
S004447,E1158,2024/07/01,3486.82,USD,normal
S004448,E1158,01/08/2024,3557.54,USD,normal
S004449,E1158,Sep 2024,3674.08,USD,normal
S004450,E1158,2024-10-01,3500.29,USD,normal
S004451,E1158,2024/11/01,3419.35,USD,bonus
S004452,E1158,Dec 2024,3590.94,USD,normal
S004453,E1158,01/01/2025,3635.71,USD,normal
S004454,E1158,01/02/2025,3803.02,USD,normal
S004455,E1158,01/03/2025,3663.52,USD,normal
S004456,E1158,2025-04-01,3906.33,USD,normal
S004457,E1158,May 2025,3682.65,USD,normal
S004458,E1158,01/06/2025,3831.74,USD,normal
S004459,E1158,2025/07/01,3797.07,USD,normal
S004460,E1158,2025/08/01,3262.63,USD,bonus
S004461,E1158,Sep 2025,3674.17,USD,normal
S004462,E1158,2025-10-01,3773.85,USD,normal
S004463,E1158,01/11/2025,3883.49,USD,normal
S004464,E1158,2025-12-01,3809.3,USD,normal
S004465,E1159,2023-01-01,4962.8,USD,normal
S004466,E1159,01/02/2023,4826.67,USD,normal
S004467,E1159,01/03/2023,4835.1,USD,normal
S004468,E1159,2023/04/01,4810.73,USD,normal
S004469,E1159,2023/05/01,4644.05,USD,normal
S004470,E1159,01/06/2023,4830.78,USD,normal
S004471,E1159,Jul 2023,4642.5,USD,normal
S004472,E1159,2023/08/01,4672.83,USD,normal
S004473,E1159,01/09/2023,4661.43,USD,normal
S004474,E1159,01/10/2023,4820.95,USD,normal
S004475,E1159,2023/11/01,4989.16,USD,normal
S004476,E1159,Dec 2023,4774.78,USD,normal
S004477,E1159,01/01/2024,5216.42,USD,normal
S004478,E1159,2024-02-01,5121.67,USD,normal
S004479,E1159,Mar 2024,5463.86,USD,ajuste
S004480,E1159,2024-04-01,5459.09,USD,normal
S004481,E1159,2024/05/01,5474.98,USD,normal
S004482,E1159,2024/06/01,5456.97,USD,normal
S004483,E1159,01/07/2024,A confirmar,USD,normal
S004484,E1159,Aug 2024,5435.15,USD,normal
S004485,E1159,Sep 2024,3363.99,USD,bonus
S004486,E1159,2024/10/01,5213.02,USD,normal
S004487,E1159,2024-11-01,5150.18,USD,normal
S004488,E1159,2024-12-01,5465.22,USD,normal
S004489,E1159,2025/01/01,5761.69,USD,normal
S004490,E1159,2025/02/01,4242.35,USD,bonus
S004491,E1159,Mar 2025,A confirmar,USD,normal
S004492,E1159,2025/04/01,5592.7,USD,normal
S004493,E1159,May 2025,5659.17,USD,normal
S004494,E1159,01/06/2025,5448.61,USD,normal
S004495,E1159,Jul 2025,A confirmar,USD,normal
S004496,E1159,Aug 2025,5806.28,USD,ajuste
S004497,E1159,01/09/2025,5518.15,USD,normal
S004498,E1159,Oct 2025,5686.87,USD,normal
S004499,E1159,01/11/2025,5553.05,USD,normal
S004500,E1159,01/12/2025,5824.44,USD,normal
S004501,E1160,2023/01/01,1715.21,USD,normal
S004502,E1160,2023-02-01,1803.77,USD,normal
S004503,E1160,01/03/2023,1771.63,USD,normal
S004504,E1160,2023/04/01,1667.73,USD,normal
S004505,E1160,2023-05-01,1784.42,USD,normal
S004506,E1160,2023/06/01,1735.39,USD,normal
S004507,E1160,2023-07-01,1771.92,USD,normal
S004508,E1160,2023/08/01,1723.1,USD,normal
S004509,E1160,01/09/2023,1667.21,USD,normal
S004510,E1160,2023/10/01,1692.62,USD,normal
S004511,E1160,Nov 2023,1768.49,USD,normal
S004512,E1160,01/12/2023,1787.68,USD,normal
S004513,E1160,2024/01/01,1807.94,USD,normal
S004514,E1160,2024-02-01,1904.72,USD,normal
S004515,E1160,Mar 2024,1849.63,USD,normal
S004516,E1160,2024/04/01,1798.78,USD,normal
S004517,E1160,2024-05-01,1220.96,USD,bonus
S004518,E1160,2024/06/01,1931.44,USD,normal
S004519,E1160,Jul 2024,1910.41,USD,normal
S004520,E1160,Aug 2024,1941.57,USD,normal
S004521,E1160,Sep 2024,1906.05,USD,normal
S004522,E1160,2024/10/01,1372.55,USD,bonus
S004523,E1160,2024-11-01,1928.77,USD,normal
S004524,E1160,2024/12/01,1781.57,USD,normal
S004525,E1160,01/01/2025,2148.62,USD,normal
S004526,E1160,2025-02-01,2122.84,USD,normal
S004527,E1160,2025/03/01,2073.8,USD,normal
S004528,E1160,Apr 2025,2048.99,USD,normal
S004529,E1160,May 2025,1734.15,USD,bonus
S004530,E1160,01/06/2025,2169.21,USD,normal
S004531,E1160,2025-07-01,2131.25,USD,normal
S004532,E1160,2025-08-01,2167.23,USD,normal
S004533,E1160,Sep 2025,2110.61,USD,normal
S004534,E1160,2025/10/01,2148.38,USD,normal
S004535,E1160,Nov 2025,2009.5,USD,normal
S004536,E1160,2025/12/01,2182.65,USD,normal
S004537,E1161,2024/03/01,428692.81,ARS,normal
S004538,E1161,2024/04/01,409701.49,ARS,normal
S004539,E1161,01/05/2024,406486.97,ARS,normal
S004540,E1161,2024/06/01,396195.34,ARS,normal
S004541,E1161,2024-07-01,412382.88,ARS,normal
S004542,E1161,01/08/2024,400241.95,ARS,normal
S004543,E1161,2024-09-01,402471.73,ARS,normal
S004544,E1161,2024/10/01,416347.14,ARS,normal
S004545,E1161,01/11/2024,405300.56,ARS,normal
S004546,E1161,Dec 2024,403399.36,ARS,normal
S004547,E1161,Jan 2025,454809.97,ARS,normal
S004548,E1161,2025-02-01,481589.52,ARS,normal
S004549,E1161,01/03/2025,443775.0,ARS,normal
S004550,E1161,Apr 2025,473080.53,ARS,normal
S004551,E1161,2025/05/01,475623.87,ARS,normal
S004552,E1161,2025-06-01,465336.3,ARS,normal
S004553,E1161,01/07/2025,A confirmar,ARS,normal
S004554,E1161,Aug 2025,460431.73,ARS,normal
S004555,E1161,2025-09-01,467921.81,ARS,normal
S004556,E1161,01/10/2025,318183.64,ARS,bonus
S004557,E1161,2025-11-01,459025.29,ARS,normal
S004558,E1161,2025-12-01,474585.64,ARS,normal
S004559,E1162,2023-01-01,2025.45,USD,normal
S004560,E1162,01/02/2023,1995.49,USD,normal
S004561,E1162,2023-03-01,2060.67,USD,normal
S004562,E1162,01/04/2023,1962.7,USD,normal
S004563,E1162,May 2023,2030.42,USD,normal
S004564,E1162,01/06/2023,2015.34,USD,normal
S004565,E1162,01/07/2023,2046.46,USD,normal
S004566,E1162,2023-08-01,2102.37,USD,normal
S004567,E1162,Sep 2023,2137.11,USD,normal
S004568,E1162,01/10/2023,1969.4,USD,normal
S004569,E1162,2023-11-01,1991.51,USD,normal
S004570,E1162,Dec 2023,1963.4,USD,normal
S004571,E1162,2024-01-01,2202.84,USD,normal
S004572,E1162,Feb 2024,2320.81,USD,normal
S004573,E1162,2024/03/01,2350.07,USD,normal
S004574,E1162,2024-04-01,2383.33,USD,normal
S004575,E1162,01/05/2024,2315.56,USD,normal
S004576,E1162,01/06/2024,2241.18,USD,normal
S004577,E1162,2024-07-01,2321.78,USD,normal
S004578,E1162,2024/08/01,2351.63,USD,normal
S004579,E1162,01/09/2024,2352.9,USD,normal
S004580,E1162,01/10/2024,2208.28,USD,normal
S004581,E1162,2024/11/01,2337.59,USD,normal
S004582,E1162,2024/12/01,2359.42,USD,normal
S004583,E1162,2025-01-01,2489.62,USD,normal
S004584,E1162,Feb 2025,2382.4,USD,normal
S004585,E1162,01/03/2025,2460.68,USD,normal
S004586,E1162,Apr 2025,2363.91,USD,bonus
S004587,E1162,01/05/2025,2410.81,USD,normal
S004588,E1162,Jun 2025,2434.43,USD,normal
S004589,E1162,2025-07-01,2429.86,USD,normal
S004590,E1162,2025-08-01,2475.55,USD,normal
S004591,E1162,01/09/2025,2390.89,USD,normal
S004592,E1162,2025/10/01,2422.26,USD,normal
S004593,E1162,Nov 2025,2590.16,USD,normal
S004594,E1162,Dec 2025,2368.63,USD,normal
S004595,E1163,Jan 2025,4983.39,USD,normal
S004596,E1163,2025/02/01,4936.07,USD,normal
S004597,E1163,01/03/2025,5123.3,USD,normal
S004598,E1163,01/04/2025,4737.82,USD,normal
S004599,E1163,01/05/2025,$5068.21,USD,ajuste
S004600,E1163,2025/06/01,4964.75,USD,normal
S004601,E1163,2025-07-01,4780.31,USD,normal
S004602,E1163,Aug 2025,5096.49,USD,normal
S004603,E1163,2025-09-01,4826.43,USD,normal
S004604,E1163,Oct 2025,4852.83,USD,normal
S004605,E1163,2025/11/01,4720.6,USD,normal
S004606,E1163,2025/12/01,4783.63,USD,normal
S004607,E1164,2023/01/01,4018.54,USD,normal
S004608,E1164,01/02/2023,3870.98,USD,normal
S004609,E1164,01/03/2023,4077.31,USD,normal
S004610,E1164,2023-04-01,3811.76,USD,normal
S004611,E1164,May 2023,3827.85,USD,normal
S004612,E1164,2023/06/01,4144.8,USD,normal
S004613,E1164,2023/07/01,4056.15,USD,normal
S004614,E1164,Aug 2023,4201.68,USD,normal
S004615,E1164,01/09/2023,3869.91,USD,normal
S004616,E1164,Oct 2023,2697.09,USD,bonus
S004617,E1164,Nov 2023,4060.9,USD,normal
S004618,E1164,2023-12-01,4199.03,USD,normal
S004619,E1164,01/01/2024,4703.24,USD,normal
S004620,E1164,2024-02-01,4598.0,USD,normal
S004621,E1164,Mar 2024,4412.45,USD,normal
S004622,E1164,2024/04/01,4606.66,USD,normal
S004623,E1164,2024/05/01,4499.83,USD,normal
S004624,E1164,01/06/2024,4284.66,USD,normal
S004625,E1164,2024/07/01,4636.98,USD,normal
S004626,E1164,2024/08/01,4592.71,USD,normal
S004627,E1164,Sep 2024,4327.18,USD,normal
S004628,E1164,01/10/2024,4608.81,USD,normal
S004629,E1164,Nov 2024,4544.26,USD,normal
S004630,E1164,2024-12-01,4204.53,USD,bonus
S004631,E1164,Jan 2025,4605.73,USD,normal
S004632,E1164,2025/02/01,4988.31,USD,normal
S004633,E1164,Mar 2025,4770.92,USD,normal
S004634,E1164,2025/04/01,4887.14,USD,normal
S004635,E1164,2025/05/01,4732.83,USD,normal
S004636,E1164,01/06/2025,4908.15,USD,normal
S004637,E1164,2025-07-01,4905.69,USD,normal
S004638,E1164,Aug 2025,5001.13,USD,normal
S004639,E1164,Sep 2025,4677.71,USD,normal
S004640,E1164,Oct 2025,5030.31,USD,normal
S004641,E1164,01/11/2025,4917.78,USD,normal
S004642,E1164,Dec 2025,4823.28,USD,normal
S004643,E1165,Jun 2024,955835.39,ARS,normal
S004644,E1165,2024-07-01,1003683.53,ARS,normal
S004645,E1165,Aug 2024,1011792.73,ARS,normal
S004646,E1165,2024-09-01,986165.73,ARS,normal
S004647,E1165,01/10/2024,966657.65,ARS,normal
S004648,E1165,01/11/2024,1008098.19,ARS,normal
S004649,E1165,01/12/2024,957379.93,ARS,normal
S004650,E1165,2025/01/01,1086695.94,ARS,normal
S004651,E1165,2025-02-01,1135724.57,ARS,normal
S004652,E1165,01/03/2025,1117233.39,ARS,normal
S004653,E1165,2025/04/01,1097253.76,ARS,ajuste
S004654,E1165,01/05/2025,1137997.22,ARS,normal
S004655,E1165,2025-06-01,1078883.78,ARS,normal
S004656,E1165,2025-07-01,1082510.39,ARS,normal
S004657,E1165,2025-08-01,1063345.97,ARS,normal
S004658,E1165,01/09/2025,807781.27,ARS,bonus
S004659,E1165,Oct 2025,1122807.56,ARS,normal
S004660,E1165,2025/11/01,1153671.91,ARS,normal
S004661,E1165,Dec 2025,1074201.66,ARS,normal
S004662,E1166,Jan 2023,4490.8,USD,normal
S004663,E1166,01/02/2023,4358.24,USD,normal
S004664,E1166,Mar 2023,4259.72,USD,normal
S004665,E1166,2023-04-01,4413.89,USD,normal
S004666,E1166,May 2023,4653.69,USD,normal
S004667,E1166,01/06/2023,4326.85,USD,normal
S004668,E1166,2023-07-01,2242.01,USD,bonus
S004669,E1166,2023/08/01,4698.07,USD,normal
S004670,E1166,2023/09/01,4472.33,USD,normal
S004671,E1166,2023-10-01,4687.83,USD,normal
S004672,E1166,01/11/2023,4697.0,USD,normal
S004673,E1166,2023-12-01,4431.92,USD,normal
S004674,E1166,Jan 2024,4544.18,USD,normal
S004675,E1166,2024/02/01,4866.88,USD,normal
S004676,E1166,Mar 2024,4882.34,USD,normal
S004677,E1166,Apr 2024,4790.68,USD,normal
S004678,E1166,May 2024,4581.31,USD,normal
S004679,E1166,2024/06/01,4872.89,USD,normal
S004680,E1166,2024/07/01,4601.17,USD,normal
S004681,E1166,2024/08/01,4884.72,USD,normal
S004682,E1166,01/09/2024,4760.6,USD,normal
S004683,E1166,2024-10-01,4887.21,USD,normal
S004684,E1166,2024/11/01,4597.19,USD,normal
S004685,E1166,01/12/2024,4654.22,USD,normal
S004686,E1166,2025/01/01,5239.42,USD,normal
S004687,E1166,2025-02-01,5230.3,USD,normal
S004688,E1166,2025-03-01,5216.48,USD,ajuste
S004689,E1166,2025/04/01,5060.84,USD,normal
S004690,E1166,01/05/2025,5296.93,USD,normal
S004691,E1166,2025/06/01,3173.95,USD,bonus
S004692,E1166,01/07/2025,5284.39,USD,normal
S004693,E1166,2025-08-01,5094.17,USD,normal
S004694,E1166,01/09/2025,4974.61,USD,normal
S004695,E1166,2025/10/01,5318.67,USD,normal
S004696,E1166,01/11/2025,5203.32,USD,normal
S004697,E1166,Dec 2025,5076.29,USD,normal
S004698,E1167,01/01/2023,2906.08,USD,normal
S004699,E1167,2023-02-01,2880.8,USD,normal
S004700,E1167,Mar 2023,2953.19,USD,normal
S004701,E1167,2023-04-01,2946.97,USD,normal
S004702,E1167,2023-05-01,3039.5,USD,normal
S004703,E1167,Jun 2023,3009.1,USD,normal
S004704,E1167,2023-07-01,3050.22,USD,normal
S004705,E1167,Aug 2023,3075.0,USD,normal
S004706,E1167,2023-09-01,2875.07,USD,normal
S004707,E1167,2023/10/01,A confirmar,USD,normal
S004708,E1167,2023/11/01,2938.28,USD,normal
S004709,E1167,2023-12-01,3012.06,USD,normal
S004710,E1167,2024/01/01,3136.34,USD,normal
S004711,E1167,2024/02/01,3117.52,USD,normal
S004712,E1167,2024/03/01,3265.94,USD,normal
S004713,E1167,2024-04-01,3127.81,USD,normal
S004714,E1167,2024-05-01,3145.97,USD,normal
S004715,E1167,Jun 2024,3230.49,USD,normal
S004716,E1167,2024-07-01,3059.85,USD,normal
S004717,E1167,2024-08-01,3201.69,USD,normal
S004718,E1167,2024/09/01,3144.36,USD,normal
S004719,E1167,2024-10-01,3220.93,USD,normal
S004720,E1167,2024-11-01,3005.16,USD,normal
S004721,E1167,01/12/2024,3025.28,USD,normal
S004722,E1167,Jan 2025,3236.89,USD,normal
S004723,E1167,01/02/2025,3500.56,USD,normal
S004724,E1167,01/03/2025,3465.07,USD,normal
S004725,E1167,2025/04/01,3451.9,USD,normal
S004726,E1167,01/05/2025,3488.28,USD,normal
S004727,E1167,Jun 2025,3451.65,USD,normal
S004728,E1167,Jul 2025,3198.65,USD,normal
S004729,E1167,Aug 2025,3225.64,USD,normal
S004730,E1167,Sep 2025,3456.86,USD,normal
S004731,E1167,2025-10-01,3299.62,USD,normal
S004732,E1167,Nov 2025,3389.51,USD,normal
S004733,E1167,2025-12-01,3387.79,USD,normal
S004734,E1168,2023/11/01,481604.75,ARS,normal
S004735,E1168,2023/12/01,478228.09,ARS,normal
S004736,E1168,2024/01/01,A confirmar,ARS,normal
S004737,E1168,01/02/2024,536136.37,ARS,normal
S004738,E1168,2024/03/01,526200.42,ARS,normal
S004739,E1168,2024/04/01,539463.32,ARS,normal
S004740,E1168,2024/05/01,518168.64,ARS,normal
S004741,E1168,2024/06/01,464587.87,ARS,bonus
S004742,E1168,2024/07/01,519219.43,ARS,normal
S004743,E1168,2024/08/01,529200.97,ARS,normal
S004744,E1168,2024/09/01,564332.85,ARS,normal
S004745,E1168,2024-10-01,521185.82,ARS,normal
S004746,E1168,Nov 2024,517222.79,ARS,normal
S004747,E1168,2024-12-01,526654.74,ARS,normal
S004748,E1168,01/01/2025,636740.26,ARS,normal
S004749,E1168,Feb 2025,620648.11,ARS,normal
S004750,E1168,2025-03-01,614101.85,ARS,normal
S004751,E1168,2025/04/01,428449.51,ARS,bonus
S004752,E1168,01/05/2025,605737.33,ARS,normal
S004753,E1168,01/06/2025,608567.43,ARS,normal
S004754,E1168,2025-07-01,541087.79,ARS,bonus
S004755,E1168,Aug 2025,617247.4,ARS,normal
S004756,E1168,01/09/2025,629258.23,ARS,normal
S004757,E1168,01/10/2025,609818.27,ARS,normal
S004758,E1168,2025/11/01,614042.69,ARS,normal
S004759,E1168,2025-12-01,607778.61,ARS,normal
S004760,E1169,01/01/2023,4947.54,USD,normal
S004761,E1169,2023/02/01,5287.95,USD,normal
S004762,E1169,01/03/2023,5098.1,USD,normal
S004763,E1169,01/04/2023,5088.68,USD,normal
S004764,E1169,01/05/2023,5335.72,USD,normal
S004765,E1169,01/06/2023,5356.56,USD,normal
S004766,E1169,Jul 2023,5350.12,USD,normal
S004767,E1169,2023-08-01,5236.9,USD,normal
S004768,E1169,Sep 2023,5378.76,USD,normal
S004769,E1169,01/10/2023,5187.44,USD,normal
S004770,E1169,01/11/2023,5039.26,USD,normal
S004771,E1169,2023-12-01,4997.87,USD,normal
S004772,E1169,Jan 2024,4291.13,USD,bonus
S004773,E1169,2024-02-01,5299.7,USD,normal
S004774,E1169,2024-03-01,4218.64,USD,bonus
S004775,E1169,01/04/2024,5788.88,USD,normal
S004776,E1169,2024/05/01,5715.11,USD,normal
S004777,E1169,01/06/2024,5459.82,USD,normal
S004778,E1169,2024-07-01,3445.48,USD,bonus
S004779,E1169,Aug 2024,5583.7,USD,normal
S004780,E1169,01/09/2024,5765.74,USD,normal
S004781,E1169,2024/10/01,5507.9,USD,normal
S004782,E1169,Nov 2024,5683.0,USD,normal
S004783,E1169,2024/12/01,5691.82,USD,normal
S004784,E1169,01/01/2025,5567.99,USD,normal
S004785,E1169,2025-02-01,5838.93,USD,normal
S004786,E1169,Mar 2025,5848.68,USD,normal
S004787,E1169,2025-04-01,5961.96,USD,normal
S004788,E1169,May 2025,5777.77,USD,normal
S004789,E1169,2025-06-01,5643.62,USD,normal
S004790,E1169,2025/07/01,5640.18,USD,normal
S004791,E1169,2025/08/01,5771.29,USD,normal
S004792,E1169,2025-09-01,5663.13,USD,normal
S004793,E1169,Oct 2025,5876.14,USD,normal
S004794,E1169,Nov 2025,2967.18,USD,bonus
S004795,E1169,01/12/2025,5966.46,USD,normal
S004796,E1170,Nov 2024,366348.02,ARS,normal
S004797,E1170,2024/12/01,368130.78,ARS,normal
